date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-04-14,1012,0,434,4,0,0,3,0.0,37,0,0.0,,0.0,香港
2020-04-15,1016,0,459,4,0,0,4,0.0,25,0,0.0,,0.0,香港
2020-04-16,1017,0,485,4,0,0,1,0.0,26,0,0.0,,0.0,香港
2020-04-17,1021,0,532,4,0,0,4,0.0,47,0,0.0,,0.0,香港
2020-04-18,1023,0,568,4,0,0,2,0.0,36,0,0.0,,0.0,香港
2020-04-19,1025,0,602,4,0,0,2,0.0,34,0,0.0,,0.0,香港
2020-04-20,1025,0,630,4,0,0,0,0.0,28,0,0.0,,0.0,香港
2020-04-21,1029,0,650,4,0,0,4,0.0,20,0,0.0,,0.0,香港
2020-04-22,1033,0,678,4,0,0,4,0.0,28,0,0.0,,0.0,香港
2020-04-23,1035,0,699,4,0,0,2,0.0,21,0,0.0,,0.0,香港
2020-04-24,1035,0,725,4,0,0,0,0.0,26,0,0.0,,0.0,香港
2020-04-25,1037,0,753,4,0,0,2,0.0,28,0,0.0,,0.0,香港
2020-04-26,1037,0,772,4,0,0,0,0.0,19,0,0.0,,0.0,香港
2020-04-27,1037,0,787,4,0,0,0,0.0,15,0,0.0,,0.0,香港
2020-04-28,1037,0,811,4,0,0,0,0.0,24,0,0.0,,0.0,香港
2020-04-29,1037,0,830,4,0,0,0,0.0,19,0,0.0,,0.0,香港
2020-04-30,1037,0,846,4,0,0,0,0.0,16,0,0.0,,0.0,香港
2020-05-01,1039,0,859,4,0,0,2,0.0,13,0,0.0,,0.0,香港
2020-05-02,1039,0,864,4,0,0,0,0.0,5,0,0.0,,0.0,香港
2020-05-03,1039,0,879,4,0,0,0,0.0,15,0,0.0,,0.0,香港
2020-05-04,1040,0,900,4,0,0,1,0.0,21,0,0.0,,0.0,香港
2020-05-05,1040,0,920,4,0,0,0,0.0,20,0,0.0,,0.0,香港
2020-05-06,1040,0,932,4,0,0,0,0.0,12,0,0.0,,0.0,香港
2020-05-07,1044,0,944,4,0,0,4,0.0,12,0,0.0,,0.0,香港
2020-05-08,1044,0,960,4,0,0,0,0.0,16,0,0.0,,0.0,香港
2020-05-09,1044,0,967,4,0,0,0,0.0,7,0,0.0,,0.0,香港
2020-05-10,1047,0,982,4,0,0,3,0.0,15,0,0.0,,0.0,香港
2020-05-11,1047,0,985,4,0,0,0,0.0,3,0,0.0,,0.0,香港
2020-05-12,1047,0,991,4,0,0,0,0.0,6,0,0.0,,0.0,香港
2020-05-13,1050,0,1008,4,0,0,3,0.0,17,0,0.0,,0.0,香港
2020-05-14,1051,0,1009,4,0,0,1,0.0,1,0,0.0,,0.0,香港
2020-05-15,1052,0,1019,4,0,0,1,0.0,10,0,0.0,,0.0,香港
2020-05-16,1052,0,1022,4,0,0,0,0.0,3,0,0.0,,0.0,香港
2020-05-17,1055,0,1024,4,0,0,3,0.0,2,0,0.0,,0.0,香港
2020-05-18,1055,0,1025,4,0,0,0,0.0,1,0,0.0,,0.0,香港
2020-05-19,1055,0,1025,4,0,0,0,,0,0,,,0.0,香港
2020-05-20,1055,0,1026,4,0,0,0,0.0,1,0,0.0,,0.0,香港
2020-05-21,1063,0,1029,4,0,0,8,0.0,3,0,0.0,,0.0,香港
2020-05-22,1065,0,1029,4,0,0,2,0.0,0,0,0.0,,0.0,香港
2020-05-23,1065,0,1029,4,0,0,0,,0,0,,,0.0,香港
2020-05-24,1065,0,1030,4,0,0,0,0.0,1,0,0.0,,0.0,香港
2020-05-25,1065,0,1030,4,0,0,0,,0,0,,,0.0,香港
2020-05-26,1065,0,1033,4,0,0,0,0.0,3,0,0.0,,0.0,香港
2020-05-27,1066,0,1034,4,0,0,1,0.0,1,0,0.0,,0.0,香港
2020-05-28,1066,0,1035,4,0,0,0,0.0,1,0,0.0,,0.0,香港
2020-05-29,1079,0,1035,4,0,0,13,0.0,0,0,0.0,,0.0,香港
2020-01-22,4,10,0,0,0,0,4,,0,0,,,,湖南
2020-01-23,9,25,0,0,0,0,5,,0,0,,,0.0,湖南
2020-01-24,24,35,0,0,0,0,15,,0,0,,,0.0,湖南
2020-01-25,69,25,0,0,0,0,45,,0,0,,,0.0,湖南
2020-01-26,100,42,0,0,0,0,31,,0,0,,,0.0,湖南
2020-01-27,143,52,0,0,0,0,43,,0,0,,,0.0,湖南
2020-01-28,221,85,0,0,0,0,78,,0,0,,,0.0,湖南
2020-01-29,277,223,0,0,0,0,56,,0,0,,,0.0,湖南
2020-01-30,332,303,2,0,0,0,55,,2,0,,,0.0,湖南
2020-01-31,389,426,3,0,0,0,57,,1,0,,,0.0,湖南
2020-02-01,463,434,8,0,0,0,74,,5,0,,,0.0,湖南
2020-02-02,521,351,16,0,0,0,58,,8,0,,,0.0,湖南
2020-02-03,593,289,22,0,0,0,72,,6,0,,,0.0,湖南
2020-02-04,661,211,35,0,0,0,68,,13,0,,,0.0,湖南
2020-02-05,711,0,56,0,0,0,50,0.0,21,0,,,0.0,湖南
2020-02-06,772,183,91,0,0,0,61,122.0,35,0,,,0.0,湖南
2020-02-07,803,183,119,0,0,0,31,0.0,28,0,,,0.0,湖南
2020-02-08,838,0,159,1,0,0,35,,40,1,,,0.0,湖南
2020-02-09,879,0,186,1,0,0,41,,27,0,,,0.0,湖南
2020-02-10,912,0,213,1,0,0,33,,27,0,,,0.0,湖南
2020-02-11,946,0,263,2,0,0,34,,50,1,,,0.0,湖南
2020-02-12,968,0,312,2,0,0,22,,49,0,,,0.0,湖南
2020-02-13,988,0,352,2,0,0,20,,40,0,,,0.0,湖南
2020-02-14,1001,0,389,2,0,0,13,,37,0,,,0.0,湖南
2020-02-15,1004,0,430,3,0,0,3,,41,1,,,0.0,湖南
2020-02-16,1006,0,467,3,0,0,2,,37,0,,,0.0,湖南
2020-02-17,1007,0,501,4,0,0,1,,34,1,,,0.0,湖南
2020-02-18,1008,0,542,4,0,0,1,,41,0,,,0.0,湖南
2020-02-19,1010,0,578,4,0,0,2,,36,0,,,0.0,湖南
2020-02-20,1011,0,638,4,0,0,1,,60,0,,,0.0,湖南
2020-02-21,1013,0,669,4,0,0,2,,31,0,,,0.0,湖南
2020-02-22,1016,0,704,4,0,0,3,,35,0,,,0.0,湖南
2020-02-23,1016,0,721,4,0,0,0,,17,0,,,0.0,湖南
2020-02-24,1016,0,751,4,0,0,0,,30,0,,,0.0,湖南
2020-02-25,1016,0,779,4,0,0,0,,28,0,,,0.0,湖南
2020-02-26,1017,0,793,4,0,0,1,,14,0,,,0.0,湖南
2020-02-27,1017,0,820,4,0,0,0,,27,0,,,0.0,湖南
2020-02-28,1018,0,841,4,0,0,1,,21,0,,,0.0,湖南
2020-02-29,1018,0,853,4,0,0,0,,12,0,,,0.0,湖南
2020-03-01,1018,0,876,4,0,0,0,,23,0,,,0.0,湖南
2020-03-02,1018,0,892,4,0,0,0,,16,0,,,0.0,湖南
2020-03-03,1018,0,913,4,0,0,0,,21,0,,,0.0,湖南
2020-03-04,1018,0,933,4,0,0,0,,20,0,,,0.0,湖南
2020-03-05,1018,0,946,4,0,0,0,,13,0,,,0.0,湖南
2020-03-06,1018,0,959,4,0,0,0,,13,0,,,0.0,湖南
2020-03-07,1018,0,965,4,0,0,0,,6,0,,,0.0,湖南
2020-03-08,1018,0,979,4,0,0,0,,14,0,,,0.0,湖南
2020-03-09,1018,0,988,4,0,0,0,,9,0,,,0.0,湖南
2020-03-10,1018,0,995,4,0,0,0,,7,0,,,0.0,湖南
2020-03-11,1018,0,998,4,0,0,0,,3,0,,,0.0,湖南
2020-03-12,1018,0,1004,4,0,0,0,,6,0,,,0.0,湖南
2020-03-13,1018,0,1009,4,0,0,0,,5,0,,,0.0,湖南
2020-03-14,1018,0,1014,4,0,0,0,0.0,5,0,0.0,,0.0,湖南
2020-03-15,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-16,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-17,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-18,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-19,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-20,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-21,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-22,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-23,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-24,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-25,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-26,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-27,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-28,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-29,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-30,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-03-31,1018,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-01,1019,0,1014,4,0,0,1,,0,0,,,0.0,湖南
2020-04-02,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-03,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-04,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-05,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-06,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-07,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-08,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-09,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-10,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-11,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-12,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-13,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-14,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-15,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-16,1019,0,1014,4,0,0,0,,0,0,,,0.0,湖南
2020-04-17,1019,0,1015,4,0,0,0,0.0,1,0,0.0,,0.0,湖南
2020-04-18,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-19,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-20,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-21,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-22,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-23,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-24,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-25,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-26,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-27,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-28,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-29,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-04-30,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-01,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-02,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-03,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-04,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-05,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-06,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-07,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-08,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-09,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-10,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-11,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-12,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-13,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-14,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-15,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-16,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-17,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-18,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-19,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-20,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-21,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-22,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-23,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-24,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-25,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-26,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-27,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-05-28,1019,0,1015,4,0,0,0,,0,0,,,0.0,湖南
2020-01-22,1,8,0,0,0,0,1,,0,0,,,,安徽
2020-01-23,15,14,0,0,0,0,14,,0,0,,,0.0,安徽
2020-01-24,39,20,0,0,0,0,24,,0,0,,,0.0,安徽
2020-01-25,60,15,0,0,0,0,21,,0,0,,,0.0,安徽
2020-01-26,70,43,0,0,0,0,10,,0,0,,,0.0,安徽
2020-01-27,106,42,0,0,0,0,36,,0,0,,,0.0,安徽
2020-01-28,152,55,2,0,0,0,46,,2,0,,,0.0,安徽
2020-01-29,200,67,2,0,0,0,48,,0,0,,,0.0,安徽
2020-01-30,237,98,3,0,0,0,37,,1,0,,,0.0,安徽
2020-01-31,297,117,3,0,0,0,60,,0,0,,,0.0,安徽
2020-02-01,340,160,6,0,0,0,43,,3,0,,,0.0,安徽
2020-02-02,408,153,7,0,0,0,68,,1,0,,,0.0,安徽
2020-02-03,480,124,14,0,0,0,72,,7,0,,,0.0,安徽
2020-02-04,530,130,20,0,0,0,50,,6,0,,,0.0,安徽
2020-02-05,591,0,23,0,0,0,61,0.0,3,0,,,0.0,安徽
2020-02-06,665,141,34,0,0,0,74,78.0,11,0,,,0.0,安徽
2020-02-07,733,141,47,0,0,0,68,0.0,13,0,,,0.0,安徽
2020-02-08,779,0,59,1,0,0,46,,12,1,,,0.0,安徽
2020-02-09,830,0,73,3,0,0,51,,14,2,,,0.0,安徽
2020-02-10,860,0,88,4,0,0,30,,15,1,,,0.0,安徽
2020-02-11,889,0,108,4,0,0,29,,20,0,,,0.0,安徽
2020-02-12,910,0,128,5,0,0,21,,20,1,,,0.0,安徽
2020-02-13,934,0,166,6,0,0,24,,38,1,,,0.0,安徽
2020-02-14,950,0,198,6,0,0,16,,32,0,,,0.0,安徽
2020-02-15,962,0,232,6,0,0,12,,34,0,,,0.0,安徽
2020-02-16,973,0,266,6,0,0,11,,34,0,,,0.0,安徽
2020-02-17,982,0,293,6,0,0,9,,27,0,,,0.0,安徽
2020-02-18,986,0,361,6,0,0,4,,68,0,,,0.0,安徽
2020-02-19,987,0,424,6,0,0,1,,63,0,,,0.0,安徽
2020-02-20,988,0,500,6,0,0,1,,76,0,,,0.0,安徽
2020-02-21,989,0,567,6,0,0,1,,67,0,,,0.0,安徽
2020-02-22,989,0,620,6,0,0,0,,53,0,,,0.0,安徽
2020-02-23,989,0,648,6,0,0,0,,28,0,,,0.0,安徽
2020-02-24,989,0,692,6,0,0,0,,44,0,,,0.0,安徽
2020-02-25,989,0,727,6,0,0,0,,35,0,,,0.0,安徽
2020-02-26,989,0,764,6,0,0,0,,37,0,,,0.0,安徽
2020-02-27,990,0,814,6,0,0,1,,50,0,,,0.0,安徽
2020-02-28,990,0,842,6,0,0,0,,28,0,,,0.0,安徽
2020-02-29,990,0,868,6,0,0,0,,26,0,,,0.0,安徽
2020-03-01,990,0,888,6,0,0,0,,20,0,,,0.0,安徽
2020-03-02,990,0,917,6,0,0,0,,29,0,,,0.0,安徽
2020-03-03,990,0,941,6,0,0,0,,24,0,,,0.0,安徽
2020-03-04,990,0,956,6,0,0,0,,15,0,,,0.0,安徽
2020-03-05,990,0,970,6,0,0,0,,14,0,,,0.0,安徽
2020-03-06,990,0,979,6,0,0,0,,9,0,,,0.0,安徽
2020-03-07,990,0,981,6,0,0,0,,2,0,,,0.0,安徽
2020-03-08,990,0,984,6,0,0,0,,3,0,,,0.0,安徽
2020-03-09,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-10,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-11,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-12,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-13,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-14,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-15,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-16,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-17,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-18,990,0,984,6,0,0,0,0.0,0,0,0.0,,0.0,安徽
2020-03-19,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-20,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-21,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-22,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-23,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-24,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-25,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-26,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-27,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-28,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-29,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-30,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-03-31,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-01,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-02,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-03,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-04,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-05,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-06,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-07,990,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-08,991,0,984,6,0,0,1,,0,0,,,0.0,安徽
2020-04-09,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-10,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-11,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-12,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-13,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-14,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-15,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-16,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-17,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-18,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-19,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-20,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-21,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-22,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-23,991,0,984,6,0,0,0,,0,0,,,0.0,安徽
2020-04-24,991,0,985,6,0,0,0,,1,0,,,0.0,安徽
2020-04-25,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-04-26,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-04-27,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-04-28,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-04-29,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-04-30,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-01,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-02,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-03,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-04,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-05,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-06,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-07,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-08,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-09,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-10,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-11,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-12,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-13,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-14,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-15,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
2020-05-16,991,0,985,6,0,0,0,,0,0,,,0.0,安徽
