date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-03-16,1547,0,679,35,0,0,17,,154,4,,,0.0,日本
2020-03-17,1594,0,679,36,0,0,47,,0,1,,,0.0,日本
2020-03-18,1631,0,699,38,0,0,37,,20,2,,,0.0,日本
2020-03-19,1674,0,699,40,0,0,43,,0,2,,,0.0,日本
2020-03-20,1727,0,766,43,0,0,53,,67,3,,,0.0,日本
2020-03-21,1767,0,766,45,0,0,40,,0,2,,,0.0,日本
2020-03-22,1815,0,766,49,0,0,48,,0,4,,,0.0,日本
2020-03-23,1855,0,872,52,0,0,40,0.0,106,3,0.0,,0.0,日本
2020-03-24,1865,0,872,52,0,0,10,,0,0,,,0.0,日本
2020-03-25,2026,0,907,55,0,0,161,,35,3,,,0.0,日本
2020-03-26,2117,0,960,57,0,0,91,,53,2,,,0.0,日本
2020-03-27,2219,0,975,61,0,0,102,,15,4,,,0.0,日本
2020-03-28,2511,0,975,65,0,0,292,0.0,0,4,0.0,,0.0,日本
2020-03-29,2608,0,975,66,0,0,97,,0,1,,,0.0,日本
2020-03-30,2701,0,1027,70,0,0,93,,52,4,,,0.0,日本
2020-03-31,2923,0,1043,77,0,0,222,,16,7,,,0.0,日本
2020-04-01,3207,0,1091,80,0,0,284,,48,3,,,0.0,日本
2020-04-02,3483,0,1124,84,0,0,276,,33,4,,,0.0,日本
2020-04-03,3863,0,1133,89,0,0,380,,9,5,,,0.0,日本
2020-04-04,4208,0,1133,95,0,0,345,,0,6,,,0.0,日本
2020-04-05,4570,0,1133,104,0,0,362,,0,9,,,0.0,日本
2020-04-06,4795,0,1211,108,0,0,225,,78,4,,,0.0,日本
2020-04-07,5172,0,1242,109,0,0,377,,31,1,,,0.0,日本
2020-04-08,5691,0,1270,116,0,0,519,,28,7,,,0.0,日本
2020-04-09,6257,0,1323,119,0,0,566,,53,3,,,0.0,日本
2020-04-10,6895,0,1353,135,0,0,638,0.0,30,16,0.0,,0.0,日本
2020-04-11,7611,0,1353,143,0,0,716,0.0,0,8,0.0,,0.0,日本
2020-04-12,8197,0,1353,150,0,0,586,,0,7,,,0.0,日本
2020-04-13,8403,0,1443,155,0,0,206,0.0,90,5,0.0,,0.0,日本
2020-04-14,8888,0,1497,174,0,0,485,,54,19,,,0.0,日本
2020-04-15,9434,0,1546,191,0,0,546,,49,17,,,0.0,日本
2020-04-16,10008,0,1563,203,0,0,574,,17,12,,,0.0,日本
2020-04-17,10535,0,1657,210,0,0,527,,94,7,,,0.0,日本
2020-04-18,11145,0,1702,236,0,0,610,0.0,45,26,0.0,,0.0,日本
2020-04-19,11522,0,1810,238,0,0,377,,108,2,,,0.0,日本
2020-04-20,11864,0,1810,274,0,0,342,,0,36,,,0.0,日本
2020-04-21,12291,0,2001,295,0,0,427,,191,21,,,0.0,日本
2020-04-22,12706,0,2069,298,0,0,415,,68,3,,,0.0,日本
2020-04-23,13134,0,2332,336,0,0,428,,263,38,,,0.0,日本
2020-04-24,13345,0,3053,342,0,0,211,,721,6,,,0.0,日本
2020-04-25,13943,0,3181,372,0,0,598,,128,30,,,0.0,日本
2020-04-26,14153,0,3181,384,0,0,210,,0,12,,,0.0,日本
2020-04-27,14325,0,3554,406,0,0,172,,373,22,,,0.0,日本
2020-04-28,14607,0,3838,425,0,0,282,,284,19,,,0.0,日本
2020-04-29,14831,0,3838,447,0,0,224,,0,22,,,0.0,日本
2020-04-30,15017,0,4117,467,0,0,186,,279,20,,,0.0,日本
2020-05-01,15283,0,4632,489,0,0,266,,515,22,,,0.0,日本
2020-05-02,15589,0,4632,510,0,0,306,,0,21,,,0.0,日本
2020-05-03,15790,0,4632,510,0,0,201,,0,0,,,0.0,日本
2020-05-04,15963,0,5147,566,0,0,173,,515,56,,,0.0,日本
2020-05-05,16086,0,5238,566,0,0,123,,91,0,,,0.0,日本
2020-05-06,16189,0,5569,589,0,0,103,,331,23,,,0.0,日本
2020-05-07,16286,0,5569,590,0,0,97,,0,1,,,0.0,日本
2020-05-08,16373,0,6557,618,0,0,87,,988,28,,,0.0,日本
2020-05-09,16489,0,6557,625,0,0,116,,0,7,,,0.0,日本
2020-05-10,16559,0,8944,645,0,0,70,0.0,2387,20,0.0,,0.0,日本
2020-05-11,16680,0,9182,669,0,0,121,,238,24,,,0.0,日本
2020-05-12,16759,0,9571,690,0,0,79,,389,21,,,0.0,日本
2020-05-13,16815,0,10519,708,0,0,56,,948,18,,,0.0,日本
2020-05-14,16915,0,10989,724,0,0,100,,470,16,,,0.0,日本
2020-05-15,16965,0,11460,738,0,0,50,,471,14,,,0.0,日本
2020-05-16,17022,0,11806,747,0,0,57,,346,9,,,0.0,日本
2020-05-17,17049,0,12068,768,0,0,27,,262,21,,,0.0,日本
2020-05-18,17079,0,12217,780,0,0,30,,149,12,,,0.0,日本
2020-05-19,17106,0,12537,785,0,0,27,,320,5,,,0.0,日本
2020-05-20,17145,0,12939,796,0,0,39,,402,11,,,0.0,日本
2020-05-21,17230,0,13325,811,0,0,85,,386,15,,,0.0,日本
2020-05-22,17255,0,13658,826,0,0,25,,333,15,,,0.0,日本
2020-05-23,17280,0,14010,849,0,0,25,,352,23,,,0.0,日本
2020-05-24,17323,0,14010,849,0,0,43,,0,0,,,0.0,日本
2020-05-25,17344,0,14222,862,0,0,21,,212,13,,,0.0,日本
2020-05-26,17374,0,14464,872,0,0,30,,242,10,,,0.0,日本
2020-05-27,17408,0,14627,880,0,0,34,,163,8,,,0.0,日本
2020-05-28,17471,0,14764,894,0,0,63,,137,14,,,0.0,日本
2020-05-29,17545,0,14908,902,0,0,74,,144,8,,,0.0,日本
2020-02-08,32,0,0,0,0,0,32,0.0,0,0,,,,泰国
2020-02-10,37,0,22,0,0,0,5,0.0,22,0,,,0.0,泰国
2020-02-15,34,0,0,0,0,0,-3,0.0,-22,0,,,0.0,泰国
2020-02-17,35,0,0,0,0,0,1,0.0,0,0,,,0.0,泰国
2020-02-24,37,0,22,0,0,0,2,0.0,22,0,,,0.0,泰国
2020-02-26,40,0,22,0,0,0,3,0.0,0,0,,,0.0,泰国
2020-02-28,41,0,28,0,0,0,1,0.0,6,0,,,0.0,泰国
2020-02-29,42,0,28,0,0,0,1,0.0,0,0,,,0.0,泰国
2020-03-01,42,0,28,1,0,0,0,0.0,0,1,,,0.0,泰国
2020-03-02,43,0,31,1,0,0,1,0.0,3,0,,,0.0,泰国
2020-03-05,47,0,31,1,0,0,4,0.0,0,0,0.0,,0.0,泰国
2020-03-06,48,0,31,1,0,0,1,0.0,0,0,0.0,,0.0,泰国
2020-03-07,50,0,31,1,0,0,2,0.0,0,0,0.0,,0.0,泰国
2020-03-10,53,0,31,1,0,0,3,0.0,0,0,0.0,,0.0,泰国
2020-03-11,59,0,34,1,0,0,6,0.0,3,0,0.0,,0.0,泰国
2020-03-12,70,0,35,1,0,0,11,0.0,1,0,0.0,,0.0,泰国
2020-03-14,82,0,35,1,0,0,12,0.0,0,0,0.0,,0.0,泰国
2020-03-15,114,0,35,1,0,0,32,0.0,0,0,0.0,,0.0,泰国
2020-03-16,147,0,37,1,0,0,33,0.0,2,0,0.0,,0.0,泰国
2020-03-17,177,0,41,1,0,0,30,0.0,4,0,0.0,,0.0,泰国
2020-03-18,212,0,42,1,0,0,35,0.0,1,0,0.0,,0.0,泰国
2020-03-19,272,0,42,1,0,0,60,0.0,0,0,0.0,,0.0,泰国
2020-03-20,322,0,43,1,0,0,50,0.0,1,0,0.0,,0.0,泰国
2020-03-21,411,0,44,1,0,0,89,0.0,1,0,0.0,,0.0,泰国
2020-03-22,599,0,45,1,0,0,188,0.0,1,0,0.0,,0.0,泰国
2020-03-23,721,0,52,1,0,0,122,0.0,7,0,0.0,,0.0,泰国
2020-03-24,827,0,57,4,0,0,106,0.0,5,3,0.0,,0.0,泰国
2020-03-25,934,0,70,4,0,0,107,0.0,13,0,0.0,,0.0,泰国
2020-03-26,1045,0,70,4,0,0,111,0.0,0,0,0.0,,0.0,泰国
2020-03-27,1136,0,97,5,0,0,91,0.0,27,1,0.0,,0.0,泰国
2020-03-28,1245,0,97,6,0,0,109,0.0,0,1,0.0,,0.0,泰国
2020-03-29,1388,0,97,7,0,0,143,0.0,0,1,0.0,,0.0,泰国
2020-03-30,1524,0,127,9,0,0,136,0.0,30,2,0.0,,0.0,泰国
2020-03-31,1651,0,127,10,0,0,127,0.0,0,1,0.0,,0.0,泰国
2020-04-01,1771,0,127,12,0,0,120,0.0,0,2,0.0,,0.0,泰国
2020-04-02,1875,0,505,15,0,0,104,0.0,378,3,0.0,,0.0,泰国
2020-04-03,1978,0,581,19,0,0,103,0.0,76,4,0.0,,0.0,泰国
2020-04-04,2067,0,612,20,0,0,89,0.0,31,1,0.0,,0.0,泰国
2020-04-05,2169,0,674,23,0,0,102,0.0,62,3,0.0,,0.0,泰国
2020-04-06,2220,0,793,26,0,0,51,0.0,119,3,0.0,,0.0,泰国
2020-04-07,2258,0,888,27,0,0,38,0.0,95,1,0.0,,0.0,泰国
2020-04-08,2369,0,888,30,0,0,111,0.0,0,3,0.0,,0.0,泰国
2020-04-09,2423,0,940,32,0,0,54,0.0,52,2,0.0,,0.0,泰国
2020-04-10,2473,0,1013,33,0,0,50,0.0,73,1,0.0,,0.0,泰国
2020-04-11,2518,0,1135,35,0,0,45,0.0,122,2,0.0,,0.0,泰国
2020-04-12,2551,0,1218,38,0,0,33,0.0,83,3,0.0,,0.0,泰国
2020-04-13,2579,0,1288,40,0,0,28,0.0,70,2,0.0,,0.0,泰国
2020-04-14,2613,0,1405,41,0,0,34,0.0,117,1,0.0,,0.0,泰国
2020-04-15,2643,0,1497,43,0,0,30,0.0,92,2,0.0,,0.0,泰国
2020-04-16,2671,0,1593,46,0,0,28,0.0,96,3,0.0,,0.0,泰国
2020-04-17,2733,0,1787,47,0,0,62,0.0,194,1,0.0,,0.0,泰国
2020-04-18,2733,0,1787,47,0,0,0,0.0,0,0,0.0,,0.0,泰国
2020-04-19,2765,0,1928,47,0,0,32,0.0,141,0,0.0,,0.0,泰国
2020-04-20,2792,0,1999,47,0,0,27,0.0,71,0,0.0,,0.0,泰国
2020-04-21,2826,0,2352,49,0,0,34,0.0,353,2,0.0,,0.0,泰国
2020-04-23,2839,0,2430,50,0,0,13,0.0,78,1,0.0,,0.0,泰国
2020-04-24,2854,0,2490,50,0,0,15,0.0,60,0,0.0,,0.0,泰国
2020-04-25,2907,0,2547,51,0,0,53,0.0,57,1,0.0,,0.0,泰国
2020-04-26,2922,0,2594,51,0,0,15,0.0,47,0,0.0,,0.0,泰国
2020-04-27,2931,0,2609,52,0,0,9,0.0,15,1,0.0,,0.0,泰国
2020-04-28,2938,0,2652,54,0,0,7,0.0,43,2,0.0,,0.0,泰国
2020-04-29,2947,0,2665,54,0,0,9,0.0,13,0,0.0,,0.0,泰国
2020-04-30,2954,0,2687,54,0,0,7,0.0,22,0,0.0,,0.0,泰国
2020-05-01,2960,0,2719,54,0,0,6,0.0,32,0,0.0,,0.0,泰国
2020-05-02,2966,0,2732,54,0,0,6,0.0,13,0,0.0,,0.0,泰国
2020-05-03,2969,0,2739,54,0,0,3,0.0,7,0,0.0,,0.0,泰国
2020-05-04,2987,0,2740,54,0,0,18,0.0,1,0,0.0,,0.0,泰国
2020-05-05,2989,0,2761,55,0,0,2,0.0,21,1,0.0,,0.0,泰国
2020-05-06,2989,0,2761,55,0,0,0,0.0,0,0,0.0,,0.0,泰国
2020-05-07,2992,0,2772,55,0,0,3,0.0,11,0,0.0,,0.0,泰国
2020-05-08,3000,0,2784,55,0,0,8,0.0,12,0,0.0,,0.0,泰国
2020-05-09,3009,0,2794,55,0,0,9,0.0,10,0,0.0,,0.0,泰国
2020-05-10,3009,0,2794,55,0,0,0,,0,0,,,0.0,泰国
2020-05-11,3015,0,2796,56,0,0,6,0.0,2,1,0.0,,0.0,泰国
2020-05-12,3017,0,2844,56,0,0,2,0.0,48,0,0.0,,0.0,泰国
2020-05-13,3017,0,2844,56,0,0,0,0.0,0,0,0.0,,0.0,泰国
2020-05-14,3025,0,2854,56,0,0,8,0.0,10,0,0.0,,0.0,泰国
2020-05-15,3025,0,2854,56,0,0,0,,0,0,,,0.0,泰国
2020-05-16,3025,0,2854,56,0,0,0,,0,0,,,0.0,泰国
2020-05-17,3028,0,2856,56,0,0,3,0.0,2,0,0.0,,0.0,泰国
2020-05-18,3033,0,2857,56,0,0,5,0.0,1,0,0.0,,0.0,泰国
2020-05-19,3033,0,2857,56,0,0,0,,0,0,,,0.0,泰国
2020-05-20,3034,0,2888,56,0,0,1,0.0,31,0,0.0,,0.0,泰国
2020-05-22,3037,0,2910,56,0,0,3,0.0,22,0,0.0,,0.0,泰国
2020-05-23,3040,0,2916,56,0,0,3,0.0,6,0,0.0,,0.0,泰国
2020-05-24,3042,0,2928,57,0,0,2,0.0,12,1,0.0,,0.0,泰国
2020-05-25,3045,0,2929,57,0,0,3,0.0,1,0,0.0,,0.0,泰国
2020-05-26,3045,0,2929,57,0,0,0,,0,0,,,0.0,泰国
2020-05-27,3054,0,2931,57,0,0,9,0.0,2,0,0.0,,0.0,泰国
2020-05-28,3065,0,2945,57,0,0,11,0.0,14,0,0.0,,0.0,泰国
2020-05-29,3076,0,2945,57,0,0,11,0.0,0,0,0.0,,0.0,泰国
2020-02-08,40,0,0,0,0,0,40,0.0,0,0,,,,新加坡
2020-02-09,43,0,0,0,0,0,3,0.0,0,0,,,0.0,新加坡
2020-02-10,45,0,0,0,0,0,2,0.0,0,0,,,0.0,新加坡
2020-02-11,47,0,9,0,0,0,2,0.0,9,0,,,0.0,新加坡
2020-02-12,50,0,15,0,0,0,3,0.0,6,0,,,0.0,新加坡
2020-02-13,58,0,15,0,0,0,8,0.0,0,0,,,0.0,新加坡
2020-02-14,67,0,15,0,0,0,9,0.0,0,0,,,0.0,新加坡
2020-02-15,75,0,18,0,0,0,8,0.0,3,0,,,0.0,新加坡
2020-02-17,77,0,24,0,0,0,2,0.0,6,0,,,0.0,新加坡
2020-02-18,81,0,24,0,0,0,4,0.0,0,0,,,0.0,新加坡
2020-02-19,84,0,24,0,0,0,3,0.0,0,0,,,0.0,新加坡
2020-02-20,85,0,24,0,0,0,1,0.0,0,0,,,0.0,新加坡
2020-02-21,86,0,47,0,0,0,1,0.0,23,0,,,0.0,新加坡
2020-02-22,89,0,47,0,0,0,3,0.0,0,0,,,0.0,新加坡
2020-02-23,90,0,53,0,0,0,1,0.0,6,0,,,0.0,新加坡
2020-02-26,93,0,62,0,0,0,3,0.0,9,0,,,0.0,新加坡
2020-02-27,96,0,66,0,0,0,3,0.0,4,0,,,0.0,新加坡
2020-02-28,98,0,69,0,0,0,2,0.0,3,0,,,0.0,新加坡
2020-02-29,102,0,72,0,0,0,4,0.0,3,0,,,0.0,新加坡
2020-03-01,106,0,72,0,0,0,4,0.0,0,0,,,0.0,新加坡
2020-03-02,108,0,78,0,0,0,2,0.0,6,0,,,0.0,新加坡
2020-03-03,110,0,78,0,0,0,2,0.0,0,0,0.0,,0.0,新加坡
2020-03-04,112,0,78,0,0,0,2,0.0,0,0,0.0,,0.0,新加坡
2020-03-05,117,0,81,0,0,0,5,0.0,3,0,0.0,,0.0,新加坡
2020-03-06,130,0,81,0,0,0,13,0.0,0,0,0.0,,0.0,新加坡
2020-03-07,138,0,81,0,0,0,8,0.0,0,0,0.0,,0.0,新加坡
2020-03-08,150,0,90,0,0,0,12,0.0,9,0,0.0,,0.0,新加坡
2020-03-09,160,0,93,0,0,0,10,0.0,3,0,0.0,,0.0,新加坡
2020-03-10,166,0,93,0,0,0,6,0.0,0,0,0.0,,0.0,新加坡
2020-03-11,178,0,96,0,0,0,12,0.0,3,0,0.0,,0.0,新加坡
2020-03-12,187,0,96,0,0,0,9,0.0,0,0,0.0,,0.0,新加坡
2020-03-13,200,0,97,0,0,0,13,0.0,1,0,0.0,,0.0,新加坡
2020-03-14,212,0,105,0,0,0,12,0.0,8,0,0.0,,0.0,新加坡
2020-03-15,226,0,105,0,0,0,14,0.0,0,0,0.0,,0.0,新加坡
2020-03-16,243,0,105,0,0,0,17,0.0,0,0,0.0,,0.0,新加坡
2020-03-17,266,0,114,0,0,0,23,0.0,9,0,0.0,,0.0,新加坡
2020-03-18,313,0,114,0,0,0,47,0.0,0,0,0.0,,0.0,新加坡
2020-03-19,345,0,114,0,0,0,32,0.0,0,0,0.0,,0.0,新加坡
2020-03-20,385,0,114,0,0,0,40,0.0,0,0,0.0,,0.0,新加坡
2020-03-21,432,0,140,2,0,0,47,0.0,26,2,0.0,,0.0,新加坡
2020-03-22,455,0,140,2,0,0,23,0.0,0,0,0.0,,0.0,新加坡
2020-03-23,509,0,140,2,0,0,54,0.0,0,0,0.0,,0.0,新加坡
2020-03-24,558,0,140,2,0,0,49,0.0,0,0,0.0,,0.0,新加坡
2020-03-25,631,0,140,2,0,0,73,0.0,0,0,0.0,,0.0,新加坡
2020-03-26,683,0,172,2,0,0,52,0.0,32,0,0.0,,0.0,新加坡
2020-03-27,732,0,172,2,0,0,49,0.0,0,0,0.0,,0.0,新加坡
2020-03-28,802,0,172,2,0,0,70,0.0,0,0,0.0,,0.0,新加坡
2020-03-29,802,0,198,3,0,0,0,0.0,26,1,0.0,,0.0,新加坡
2020-03-30,879,0,212,3,0,0,77,0.0,14,0,0.0,,0.0,新加坡
2020-03-31,926,0,212,3,0,0,47,0.0,0,0,0.0,,0.0,新加坡
2020-04-01,1000,0,212,3,0,0,74,0.0,0,0,0.0,,0.0,新加坡
2020-04-02,1049,0,266,3,0,0,49,0.0,54,0,0.0,,0.0,新加坡
2020-04-03,1114,0,266,5,0,0,65,0.0,0,2,0.0,,0.0,新加坡
2020-04-04,1189,0,282,6,0,0,75,0.0,16,1,0.0,,0.0,新加坡
2020-04-05,1309,0,320,6,0,0,120,0.0,38,0,0.0,,0.0,新加坡
2020-04-06,1375,0,344,6,0,0,66,0.0,24,0,0.0,,0.0,新加坡
2020-04-07,1481,0,377,6,0,0,106,0.0,33,0,0.0,,0.0,新加坡
2020-04-08,1623,0,406,7,0,0,142,0.0,29,1,0.0,,0.0,新加坡
2020-04-09,1910,0,406,7,0,0,287,0.0,0,0,0.0,,0.0,新加坡
2020-04-10,2108,0,460,7,0,0,198,0.0,54,0,0.0,,0.0,新加坡
2020-04-11,2299,0,460,7,0,0,191,0.0,0,0,0.0,,0.0,新加坡
2020-04-12,2532,0,560,8,0,0,233,0.0,100,1,0.0,,0.0,新加坡
2020-04-14,3252,0,611,10,0,0,720,0.0,51,2,0.0,,0.0,新加坡
2020-04-15,3699,0,652,10,0,0,447,0.0,41,0,0.0,,0.0,新加坡
2020-04-16,4427,0,683,10,0,0,728,0.0,31,0,0.0,,0.0,新加坡
2020-04-17,5050,0,683,10,0,0,623,0.0,0,0,0.0,,0.0,新加坡
2020-04-18,5992,0,740,11,0,0,942,0.0,57,1,0.0,,0.0,新加坡
2020-04-19,6588,0,740,11,0,0,596,0.0,0,0,0.0,,0.0,新加坡
2020-04-20,8014,0,768,11,0,0,1426,0.0,28,0,0.0,,0.0,新加坡
2020-04-21,9125,0,839,11,0,0,1111,0.0,71,0,0.0,,0.0,新加坡
2020-04-22,10141,0,839,11,0,0,1016,0.0,0,0,0.0,,0.0,新加坡
2020-04-23,11178,0,839,12,0,0,1037,0.0,0,1,0.0,,0.0,新加坡
2020-04-24,12075,0,839,12,0,0,897,0.0,0,0,0.0,,0.0,新加坡
2020-04-25,12693,0,1002,12,0,0,618,0.0,163,0,0.0,,0.0,新加坡
2020-04-26,13624,0,1002,12,0,0,931,0.0,0,0,0.0,,0.0,新加坡
2020-04-27,14423,0,1095,14,0,0,799,0.0,93,2,0.0,,0.0,新加坡
2020-04-28,14951,0,1095,14,0,0,528,0.0,0,0,0.0,,0.0,新加坡
2020-04-29,15641,0,1128,14,0,0,690,0.0,33,0,0.0,,0.0,新加坡
2020-04-30,16169,0,1128,14,0,0,528,0.0,0,0,0.0,,0.0,新加坡
2020-05-01,17101,0,1244,15,0,0,932,0.0,116,1,0.0,,0.0,新加坡
2020-05-02,17548,0,1268,16,0,0,447,0.0,24,1,0.0,,0.0,新加坡
2020-05-03,18205,0,1347,18,0,0,657,0.0,79,2,0.0,,0.0,新加坡
2020-05-04,18778,0,1408,18,0,0,573,0.0,61,0,0.0,,0.0,新加坡
2020-05-05,19410,0,1519,18,0,0,632,0.0,111,0,0.0,,0.0,新加坡
2020-05-06,20198,0,1519,18,0,0,788,0.0,0,0,0.0,,0.0,新加坡
2020-05-07,20939,0,1519,20,0,0,741,0.0,0,2,0.0,,0.0,新加坡
2020-05-08,21707,0,1519,20,0,0,768,0.0,0,0,0.0,,0.0,新加坡
2020-05-09,22460,0,1519,20,0,0,753,0.0,0,0,0.0,,0.0,新加坡
2020-05-10,23336,0,1519,20,0,0,876,0.0,0,0,0.0,,0.0,新加坡
2020-05-11,23822,0,1519,20,0,0,486,0.0,0,0,0.0,,0.0,新加坡
2020-05-12,24671,0,3225,21,0,0,849,0.0,1706,1,0.0,,0.0,新加坡
2020-05-13,25346,0,4809,21,0,0,675,0.0,1584,0,0.0,,0.0,新加坡
2020-05-14,26098,0,5973,21,0,0,752,0.0,1164,0,0.0,,0.0,新加坡
2020-05-15,26891,0,5973,21,0,0,793,0.0,0,0,0.0,,0.0,新加坡
2020-05-16,27356,0,7248,21,0,0,465,0.0,1275,0,0.0,,0.0,新加坡
2020-05-17,28038,0,8342,22,0,0,682,0.0,1094,1,0.0,,0.0,新加坡
2020-05-18,28343,0,9835,22,0,0,305,0.0,1493,0,0.0,,0.0,新加坡
2020-05-19,28794,0,10369,22,0,0,451,0.0,534,0,0.0,,0.0,新加坡
2020-05-20,29364,0,11207,22,0,0,570,0.0,838,0,0.0,,0.0,新加坡
2020-05-21,29812,0,11207,22,0,0,448,0.0,0,0,0.0,,0.0,新加坡
2020-05-22,30426,0,12995,23,0,0,614,0.0,1788,1,0.0,,0.0,新加坡
2020-05-23,31068,0,13882,23,0,0,642,0.0,887,0,0.0,,0.0,新加坡
2020-05-24,31616,0,14876,23,0,0,548,0.0,994,0,0.0,,0.0,新加坡
2020-05-25,31960,0,15738,23,0,0,344,0.0,862,0,0.0,,0.0,新加坡
2020-05-26,32343,0,16444,23,0,0,383,0.0,706,0,0.0,,0.0,新加坡
2020-05-27,32876,0,17276,23,0,0,533,0.0,832,0,0.0,,0.0,新加坡
2020-05-28,33249,0,18294,23,0,0,373,0.0,1018,0,0.0,,0.0,新加坡
2020-05-29,33860,0,18294,23,0,0,611,0.0,0,0,0.0,,0.0,新加坡
2020-01-20,1,0,0,0,0,0,1,0.0,0,0,,,,韩国
2020-01-21,1,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-22,1,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-23,1,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-24,2,0,0,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-01-25,2,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-26,3,0,0,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-01-27,4,0,0,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-01-28,4,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-29,4,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-01-30,6,0,0,0,0,0,2,0.0,0,0,,,0.0,韩国
2020-01-31,11,0,0,0,0,0,5,0.0,0,0,,,0.0,韩国
2020-02-01,12,0,0,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-02,15,0,0,0,0,0,3,0.0,0,0,,,0.0,韩国
2020-02-03,15,0,0,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-02-04,16,0,0,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-05,19,0,1,0,0,0,3,0.0,1,0,,,0.0,韩国
2020-02-06,23,0,2,0,0,0,4,0.0,1,0,,,0.0,韩国
2020-02-07,24,0,2,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-08,24,0,2,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-02-09,27,0,3,0,0,0,3,0.0,1,0,,,0.0,韩国
2020-02-10,27,0,4,0,0,0,0,0.0,1,0,,,0.0,韩国
2020-02-11,28,0,4,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-12,28,0,7,0,0,0,0,0.0,3,0,,,0.0,韩国
2020-02-13,28,0,7,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-02-14,28,0,7,0,0,0,0,0.0,0,0,,,0.0,韩国
2020-02-15,28,0,9,0,0,0,0,0.0,2,0,,,0.0,韩国
2020-02-16,29,0,9,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-17,30,0,9,0,0,0,1,0.0,0,0,,,0.0,韩国
2020-02-18,31,0,12,0,0,0,1,0.0,3,0,,,0.0,韩国
2020-02-19,51,0,16,0,0,0,20,0.0,4,0,,,0.0,韩国
2020-02-20,104,0,16,1,0,0,53,0.0,0,1,,,0.0,韩国
2020-02-21,204,0,17,2,0,0,100,0.0,1,1,,,0.0,韩国
2020-02-22,433,0,17,2,0,0,229,0.0,0,0,,,0.0,韩国
2020-02-23,602,0,18,6,0,0,169,0.0,1,4,,,0.0,韩国
2020-02-24,833,0,22,8,0,0,231,0.0,4,2,,,0.0,韩国
2020-02-25,977,0,22,10,0,0,144,0.0,0,2,,,0.0,韩国
2020-02-26,1261,0,24,12,0,0,284,0.0,2,2,,,0.0,韩国
2020-02-27,1766,0,24,13,0,0,505,0.0,0,1,,,0.0,韩国
2020-02-28,2337,0,24,16,0,0,571,0.0,0,3,,,0.0,韩国
2020-02-29,3148,0,24,17,0,0,811,,0,1,,,0.0,韩国
2020-03-01,4212,0,30,26,0,0,1064,0.0,6,9,,,0.0,韩国
2020-03-02,4812,0,30,29,0,0,600,,0,3,,,0.0,韩国
2020-03-03,5328,0,30,32,0,0,516,,0,3,,,0.0,韩国
2020-03-04,5766,0,30,36,0,0,438,,0,4,,,0.0,韩国
2020-03-05,6284,0,108,43,0,0,518,,78,7,,,0.0,韩国
2020-03-06,6767,0,108,44,0,0,483,,0,1,,,0.0,韩国
2020-03-07,7134,0,118,50,0,0,367,,10,6,,,0.0,韩国
2020-03-08,7382,0,166,50,0,0,248,,48,0,,,0.0,韩国
2020-03-09,7513,0,166,53,0,0,131,,0,3,,,0.0,韩国
2020-03-10,7755,0,288,61,0,0,242,0.0,122,8,0.0,,0.0,韩国
2020-03-11,7869,0,288,67,0,0,114,,0,6,,,0.0,韩国
2020-03-12,7979,0,510,68,0,0,110,,222,1,,,0.0,韩国
2020-03-13,8086,0,714,72,0,0,107,,204,4,,,0.0,韩国
2020-03-14,8162,0,834,75,0,0,76,,120,3,,,0.0,韩国
2020-03-15,8236,0,1137,75,0,0,74,,303,0,,,0.0,韩国
2020-03-16,8320,0,1401,81,0,0,84,0.0,264,6,0.0,,0.0,韩国
2020-03-17,8413,0,1540,84,0,0,93,,139,3,,,0.0,韩国
2020-03-18,8565,0,1947,91,0,0,152,0.0,407,7,0.0,,0.0,韩国
2020-03-19,8652,0,2233,94,0,0,87,,286,3,,,0.0,韩国
2020-03-20,8799,0,2612,102,0,0,147,,379,8,,,0.0,韩国
2020-03-21,8897,0,2909,104,0,0,98,,297,2,,,0.0,韩国
2020-03-22,8961,0,3166,111,0,0,64,,257,7,,,0.0,韩国
2020-03-23,9037,0,3507,120,0,0,76,,341,9,,,0.0,韩国
2020-03-24,9137,0,3730,126,0,0,100,,223,6,,,0.0,韩国
2020-03-25,9241,0,4144,131,0,0,104,,414,5,,,0.0,韩国
